active,certifications,created_date,date_of_hire,email,employee_id,first_name,full_name,group,last_name,personnel_id,phone_mobile,phone_work,role,shift,station,unit,updated_date,user_id,username
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2020-06-06,dorozco@firedepartment.org,FD3518,Dylan,Dylan Orozco,ADMIN,Orozco,FP-133f0889-911e-4cd1-84d1-0ba84bb31fba,(425) 230-8256,(206) 358-4379,PARAMEDIC,A,STATION_32,MEDIC 032,2025-09-15 10:46:13,dorozco,dorozco
True,"[""HAZMAT""]",2025-09-15 10:46:13,2010-02-10,nbennett@firedepartment.org,FD4640,Nicole,Nicole Bennett,TRAINING,Bennett,FP-f1d2e355-6710-49ee-841e-822f59f11648,(360) 837-9537,(206) 555-7164,PARAMEDIC,A,STATION_30,MEDIC 030,2025-09-15 10:46:13,nbennett,nbennett
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2011-12-31,mjefferson@firedepartment.org,FD8841,Mackenzie,Mackenzie Jefferson,PREVENTION,Jefferson,FP-9e0776db-ffd5-40e5-81f2-53170ccd3dd3,(206) 422-6448,(206) 717-7167,LIEUTENANT,B,STATION_06,ENGINE 006,2025-09-15 10:46:13,mjefferson,mjefferson
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2023-11-20,tjohns@firedepartment.org,FD9600,Tami,Tami Johns,PREVENTION,Johns,FP-e18b474b-9898-4ee3-9641-0ff1550db697,(206) 874-7713,(206) 827-3413,CAPTAIN,A,STATION_06,ENGINE 006,2025-09-15 10:46:13,tjohns,tjohns
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2005-07-06,amurphy@firedepartment.org,FD6229,Andrew,Andrew Murphy,TRAINING,Murphy,FP-53f061a5-c9c1-4a5e-94aa-293a990a00f0,(206) 489-2916,(425) 377-6825,CAPTAIN,C,STATION_34,ENGINE 034,2025-09-15 10:46:13,amurphy,amurphy
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2001-06-01,cbradford@firedepartment.org,FD7377,Catherine,Catherine Bradford,TRAINING,Bradford,FP-fe793749-7cd0-4b51-9183-f73be4b06e4f,(206) 213-7414,(360) 359-2083,CAPTAIN,B,STATION_32,AID 032,2025-09-15 10:46:13,cbradford,cbradford
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2015-05-05,dpena@firedepartment.org,FD7862,David,David Pena,PREVENTION,Pena,FP-e20ac66a-f9c8-449e-bbb8-933222b60230,(425) 637-6166,(206) 559-8083,CAPTAIN,A,STATION_10,MEDIC 010,2025-09-15 10:46:13,dpena,dpena
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2006-07-16,rsimpson@firedepartment.org,FD5780,Robert,Robert Simpson,TRAINING,Simpson,FP-1b09772d-eba7-4c96-a255-aa5d19c6cd8d,(206) 515-8948,(206) 733-8157,PARAMEDIC,C,STATION_17,ENGINE 017,2025-09-15 10:46:13,rsimpson,rsimpson
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2000-09-16,acastillo@firedepartment.org,FD2471,Ashley,Ashley Castillo,TRAINING,Castillo,FP-2e533112-9123-4b4e-be1e-767357cb10a5,(206) 456-9061,(206) 237-6173,CAPTAIN,C,STATION_32,AID 032,2025-09-15 10:46:13,acastillo,acastillo
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2014-03-18,ssmith@firedepartment.org,FD7915,Sheila,Sheila Smith,OPERATIONS,Smith,FP-92930cb4-f8ce-4aef-898e-615a000bf0c1,(360) 578-2758,(564) 809-5615,FIREFIGHTER,B,STATION_21,LADDER 021,2025-09-15 10:46:13,ssmith,ssmith
True,"[""EMT""]",2025-09-15 10:46:13,2012-11-10,edaniels@firedepartment.org,FD9760,Eric,Eric Daniels,TRAINING,Daniels,FP-b6a03a37-daaa-4fdf-bcf3-c868ded40642,(206) 203-4274,(206) 576-2535,BATTALION_CHIEF,A,STATION_22,LADDER 022,2025-09-15 10:46:13,edaniels,edaniels
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2013-07-09,aevans@firedepartment.org,FD9189,Amy,Amy Evans,PREVENTION,Evans,FP-0b65d59e-567f-4897-ae06-9f29769e3e0c,(206) 861-3851,(425) 743-9601,CAPTAIN,B,STATION_36,ENGINE 036,2025-09-15 10:46:13,aevans,aevans
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2019-11-03,rbryant@firedepartment.org,FD8088,Robert,Robert Bryant,TRAINING,Bryant,FP-34da9b74-4148-49c5-bc26-b34249a58e21,(425) 324-6789,(206) 418-2951,PARAMEDIC,A,STATION_26,LADDER 026,2025-09-15 10:46:13,rbryant,rbryant
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-07-13,dhodge@firedepartment.org,FD6516,Derrick,Derrick Hodge,OPERATIONS,Hodge,FP-6c92744f-5ae6-45c8-b989-6a2f8c5ebc7e,(206) 352-9176,(564) 993-2417,BATTALION_CHIEF,C,STATION_08,LADDER 008,2025-09-15 10:46:13,dhodge,dhodge
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-07-20,ksims@firedepartment.org,FD9601,Keith,Keith Sims,PREVENTION,Sims,FP-9460c650-d1cf-46e7-85ee-fd6191561627,(360) 327-6512,(425) 951-8304,FIREFIGHTER,B,STATION_20,MEDIC 020,2025-09-15 10:46:13,ksims,ksims
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2002-11-26,smartin@firedepartment.org,FD2986,Stephanie,Stephanie Martin,PREVENTION,Martin,FP-b49e13e1-2ab7-4733-a1ee-edbe15b77aac,(206) 427-3682,(206) 563-1541,CAPTAIN,B,STATION_31,ENGINE 031,2025-09-15 10:46:13,smartin,smartin
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2006-05-29,cdickerson@firedepartment.org,FD8483,Christopher,Christopher Dickerson,PREVENTION,Dickerson,FP-3ff247d2-d472-4105-a15e-e5077418f7ee,(425) 554-3135,(206) 442-7487,PARAMEDIC,C,STATION_32,MEDIC 032,2025-09-15 10:46:13,cdickerson,cdickerson
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-02-08,djones@firedepartment.org,FD8496,Daniel,Daniel Jones,PREVENTION,Jones,FP-738fcbc1-9192-4e8d-836c-cb94a4fcdb12,(360) 730-5288,(360) 240-7774,LIEUTENANT,A,STATION_17,MEDIC 017,2025-09-15 10:46:13,djones,djones
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2015-12-02,jyoung@firedepartment.org,FD3569,Juan,Juan Young,OPERATIONS,Young,FP-f4a4eb5d-45a0-466e-ace3-43d0345c38e4,(206) 701-5312,(206) 532-9348,BATTALION_CHIEF,B,STATION_29,LADDER 029,2025-09-15 10:46:13,jyoung,jyoung
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2007-10-25,sthomas@firedepartment.org,FD5245,Shelby,Shelby Thomas,TRAINING,Thomas,FP-9e55e275-ae7f-44c6-b55e-96a50e3f0422,(425) 684-4274,(425) 480-6026,LIEUTENANT,C,STATION_09,LADDER 009,2025-09-15 10:46:13,sthomas,sthomas
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-03-25,jcasey@firedepartment.org,FD4935,John,John Casey,OPERATIONS,Casey,FP-7ca02388-10c5-44a8-a3b4-8d8d1c17ce71,(360) 245-4971,(206) 782-7449,PARAMEDIC,C,STATION_06,LADDER 006,2025-09-15 10:46:13,jcasey,jcasey
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2021-04-09,jmatthews@firedepartment.org,FD4935,Jennifer,Jennifer Matthews,OPERATIONS,Matthews,FP-97583335-c509-43e6-8997-06e8e7c6f991,(206) 446-9002,(206) 559-8382,FIREFIGHTER,C,STATION_30,MEDIC 030,2025-09-15 10:46:13,jmatthews,jmatthews
True,"[""EMT""]",2025-09-15 10:46:13,2011-08-09,tmorgan@firedepartment.org,FD7462,Tricia,Tricia Morgan,PREVENTION,Morgan,FP-4e817ec5-421f-47b1-9770-934103712ac0,(206) 362-9828,(425) 662-6391,BATTALION_CHIEF,C,STATION_20,ENGINE 020,2025-09-15 10:46:13,tmorgan,tmorgan
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2015-04-22,shurley@firedepartment.org,FD8578,Sarah,Sarah Hurley,ADMIN,Hurley,FP-4bfa8313-86bc-48e6-9029-4a19bed15609,(564) 833-1200,(360) 316-3397,LIEUTENANT,A,STATION_35,ENGINE 035,2025-09-15 10:46:13,shurley,shurley
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2005-08-11,sholmes@firedepartment.org,FD2990,Stacy,Stacy Holmes,OPERATIONS,Holmes,FP-4c712863-0776-4c9b-9ac0-39d56965027f,(206) 961-5824,(564) 578-6073,CAPTAIN,B,STATION_16,AID 016,2025-09-15 10:46:13,sholmes,sholmes
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2014-08-12,vbrown@firedepartment.org,FD4007,Veronica,Veronica Brown,OPERATIONS,Brown,FP-202f4f2c-b53a-49a3-9402-f6a2c7a639c2,(206) 673-9569,(206) 662-8718,FIREFIGHTER,A,STATION_06,LADDER 006,2025-09-15 10:46:13,vbrown,vbrown
True,"[""EMT""]",2025-09-15 10:46:13,2018-06-24,fharding@firedepartment.org,FD1417,Felicia,Felicia Harding,PREVENTION,Harding,FP-3c6d4fb8-dff3-4516-997b-1a17dcaa2068,(206) 645-5116,(425) 715-3609,PARAMEDIC,A,STATION_20,MEDIC 020,2025-09-15 10:46:13,fharding,fharding
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2003-01-16,mthompson@firedepartment.org,FD9732,Melissa,Melissa Thompson,PREVENTION,Thompson,FP-a5dd0a6d-5699-41c2-b3c0-0e56a8247afe,(206) 988-4992,(425) 704-5595,PARAMEDIC,B,STATION_24,LADDER 024,2025-09-15 10:46:13,mthompson,mthompson
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2002-06-22,dwilliams@firedepartment.org,FD6552,Daryl,Daryl Williams,ADMIN,Williams,FP-43ee3d3f-3a19-4a5b-a632-c0a827b89629,(425) 377-3743,(206) 479-4695,PARAMEDIC,A,STATION_33,ENGINE 033,2025-09-15 10:46:13,dwilliams,dwilliams
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2006-05-21,dschwartz@firedepartment.org,FD3503,Daniel,Daniel Schwartz,OPERATIONS,Schwartz,FP-b203a932-3592-4766-afb1-3ae1ee3260cc,(206) 669-7491,(425) 209-1054,LIEUTENANT,C,STATION_01,MEDIC 001,2025-09-15 10:46:13,dschwartz,dschwartz
True,"[""EMT""]",2025-09-15 10:46:13,2006-04-25,sgutierrez@firedepartment.org,FD7991,Stanley,Stanley Gutierrez,PREVENTION,Gutierrez,FP-9eaa267e-d671-4937-a61b-4587b8ba8040,(206) 727-7978,(206) 552-3094,PARAMEDIC,C,STATION_02,MEDIC 002,2025-09-15 10:46:13,sgutierrez,sgutierrez
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-09-28,apotter@firedepartment.org,FD4701,Ashley,Ashley Potter,PREVENTION,Potter,FP-ba3cefc7-1ac6-481e-93ed-4a4cb84961ec,(206) 933-8177,(425) 355-6093,LIEUTENANT,B,STATION_33,ENGINE 033,2025-09-15 10:46:13,apotter,apotter
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2008-03-20,kmcfarland@firedepartment.org,FD6489,Keith,Keith Mcfarland,OPERATIONS,Mcfarland,FP-069f3c17-c81d-4d63-8d56-8cae127c84a6,(425) 708-8189,(206) 860-1586,FIREFIGHTER,C,STATION_29,ENGINE 029,2025-09-15 10:46:13,kmcfarland,kmcfarland
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2016-05-24,kcooke@firedepartment.org,FD6957,Kimberly,Kimberly Cooke,PREVENTION,Cooke,FP-90f4004b-f615-46a5-8c0a-6d6dfa59c5e8,(425) 884-4453,(360) 276-9188,BATTALION_CHIEF,A,STATION_15,MEDIC 015,2025-09-15 10:46:13,kcooke,kcooke
True,"[""EMT""]",2025-09-15 10:46:13,2017-02-14,mmoore@firedepartment.org,FD1637,Melissa,Melissa Moore,TRAINING,Moore,FP-2b2bf282-9ddd-4274-8ec8-606e522e6ba7,(206) 620-4376,(206) 305-4842,BATTALION_CHIEF,A,STATION_08,LADDER 008,2025-09-15 10:46:13,mmoore,mmoore
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2020-01-13,sjones@firedepartment.org,FD5192,Steven,Steven Jones,PREVENTION,Jones,FP-9052d338-16c8-4cb8-b15e-5cc4e2fa6827,(425) 693-4805,(425) 373-6905,CAPTAIN,B,STATION_29,ENGINE 029,2025-09-15 10:46:13,sjones,sjones
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2000-12-10,bhogan@firedepartment.org,FD1237,Brandon,Brandon Hogan,PREVENTION,Hogan,FP-93c6dc92-d667-4acb-8e66-c08a87820356,(206) 476-5055,(425) 288-2111,FIREFIGHTER,C,STATION_23,LADDER 023,2025-09-15 10:46:13,bhogan,bhogan
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2017-08-14,knguyen@firedepartment.org,FD9042,Kimberly,Kimberly Nguyen,TRAINING,Nguyen,FP-66bb0f82-6b04-4642-99a2-3391c7442ba6,(206) 701-7692,(206) 784-8511,BATTALION_CHIEF,C,STATION_27,ENGINE 027,2025-09-15 10:46:13,knguyen,knguyen
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2005-03-24,jjones@firedepartment.org,FD5060,Joshua,Joshua Jones,ADMIN,Jones,FP-2b3b563f-ecd2-4404-8516-28b5dc6f4c69,(425) 629-3913,(206) 605-7778,LIEUTENANT,A,STATION_21,LADDER 021,2025-09-15 10:46:13,jjones,jjones
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2006-09-30,kbond@firedepartment.org,FD5913,Keith,Keith Bond,OPERATIONS,Bond,FP-0674a24d-97e6-43ef-b830-32e6ebcf5158,(360) 701-3223,(206) 432-7431,CAPTAIN,B,STATION_10,AID 010,2025-09-15 10:46:13,kbond,kbond
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2012-07-10,cschultz@firedepartment.org,FD7933,Cory,Cory Schultz,PREVENTION,Schultz,FP-8189d05a-aef2-444d-b974-5ae3993ab0be,(425) 703-1985,(206) 454-9906,BATTALION_CHIEF,C,STATION_23,ENGINE 023,2025-09-15 10:46:13,cschultz,cschultz
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2006-11-24,rjackson@firedepartment.org,FD6115,Ronald,Ronald Jackson,TRAINING,Jackson,FP-e1e4631f-35c5-44d0-9eed-ae8fd8faae11,(206) 875-6178,(206) 798-6576,FIREFIGHTER,C,STATION_19,ENGINE 019,2025-09-15 10:46:13,rjackson,rjackson
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2019-12-01,mibarra@firedepartment.org,FD2756,Mark,Mark Ibarra,OPERATIONS,Ibarra,FP-64bb200f-e91f-4c7f-91ec-f0f7af8865d8,(360) 401-9973,(425) 524-4317,LIEUTENANT,A,STATION_13,MEDIC 013,2025-09-15 10:46:13,mibarra,mibarra
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2003-01-15,jjordan@firedepartment.org,FD8703,James,James Jordan,PREVENTION,Jordan,FP-90fc6707-4f19-4fa9-9b0a-4ca556c47e15,(206) 207-3811,(206) 979-8362,CAPTAIN,B,STATION_36,MEDIC 036,2025-09-15 10:46:13,jjordan,jjordan
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2014-02-03,sross@firedepartment.org,FD4973,Samuel,Samuel Ross,TRAINING,Ross,FP-216cb427-6dd4-4208-a6db-8eabb358c8a5,(564) 617-4669,(206) 486-2241,PARAMEDIC,B,STATION_22,ENGINE 022,2025-09-15 10:46:13,sross,sross
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2008-11-04,tmartinez@firedepartment.org,FD2069,Tanya,Tanya Martinez,OPERATIONS,Martinez,FP-29bba90d-a995-4876-bd31-54288455cd03,(425) 922-5438,(206) 621-1958,PARAMEDIC,B,STATION_04,AID 004,2025-09-15 10:46:13,tmartinez,tmartinez
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2012-03-10,eperez@firedepartment.org,FD4045,Emma,Emma Perez,OPERATIONS,Perez,FP-a07a0695-251d-4fc4-ac30-279b3b87ffc4,(425) 359-4326,(425) 678-6729,CAPTAIN,C,STATION_07,ENGINE 007,2025-09-15 10:46:13,eperez,eperez
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2015-10-13,ksmith@firedepartment.org,FD5351,Kelly,Kelly Smith,ADMIN,Smith,FP-7bbc6b44-b5ba-43b7-a915-cb822de18e37,(206) 708-7150,(206) 592-9578,BATTALION_CHIEF,C,STATION_12,ENGINE 012,2025-09-15 10:46:13,ksmith,ksmith
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-01-29,rmcdowell@firedepartment.org,FD5717,Rebecca,Rebecca Mcdowell,TRAINING,Mcdowell,FP-9923f4f3-20f7-4df5-886c-812c055c1e87,(360) 864-9539,(206) 459-6703,BATTALION_CHIEF,C,STATION_08,LADDER 008,2025-09-15 10:46:13,rmcdowell,rmcdowell
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2020-11-27,bhuerta@firedepartment.org,FD4219,Brandon,Brandon Huerta,PREVENTION,Huerta,FP-4cac6082-ae7f-4ab9-a6a9-050884d5531f,(206) 373-8518,(206) 253-2713,CAPTAIN,A,STATION_06,ENGINE 006,2025-09-15 10:46:13,bhuerta,bhuerta
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2015-04-16,asosa@firedepartment.org,FD8027,Ashley,Ashley Sosa,PREVENTION,Sosa,FP-8d6f74ab-e0eb-4bbb-a886-752ce4576d64,(206) 830-7080,(206) 366-9270,PARAMEDIC,C,STATION_34,AID 034,2025-09-15 10:46:13,asosa,asosa
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2019-07-08,rcampbell@firedepartment.org,FD7144,Rhonda,Rhonda Campbell,OPERATIONS,Campbell,FP-5e94c52c-125c-482e-b32a-e76a071db1b4,(206) 757-8119,(206) 267-2823,PARAMEDIC,A,STATION_15,ENGINE 015,2025-09-15 10:46:13,rcampbell,rcampbell
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-10-03,cquinn@firedepartment.org,FD5428,Cindy,Cindy Quinn,ADMIN,Quinn,FP-4c911ccc-90c7-4b75-a36e-98c5a79410ae,(206) 606-5038,(206) 804-3789,CAPTAIN,A,STATION_17,AID 017,2025-09-15 10:46:13,cquinn,cquinn
True,"[""HAZMAT""]",2025-09-15 10:46:13,2022-08-15,asmith@firedepartment.org,FD5286,Aaron,Aaron Smith,ADMIN,Smith,FP-baa6df60-eb41-4029-bfda-e2e6d1563edb,(425) 792-9154,(425) 762-2521,CAPTAIN,B,STATION_36,AID 036,2025-09-15 10:46:13,asmith,asmith
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2002-02-16,lsmith@firedepartment.org,FD7281,Lisa,Lisa Smith,ADMIN,Smith,FP-db867c3a-5077-47b3-a80d-781391ae1339,(206) 919-3349,(425) 844-5478,BATTALION_CHIEF,A,STATION_02,ENGINE 002,2025-09-15 10:46:13,lsmith,lsmith
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2002-09-02,cwright@firedepartment.org,FD2135,Casey,Casey Wright,TRAINING,Wright,FP-96320a8b-8c14-42c0-ae01-2b5de62dbfed,(564) 974-3592,(425) 306-1441,PARAMEDIC,A,STATION_05,ENGINE 005,2025-09-15 10:46:13,cwright,cwright
True,"[""EMT"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2020-01-13,ksmith@firedepartment.org,FD5900,Karen,Karen Smith,OPERATIONS,Smith,FP-d7c87053-32ac-4923-8a38-893195b609ac,(425) 525-5038,(206) 843-5759,LIEUTENANT,A,STATION_37,AID 037,2025-09-15 10:46:13,ksmith,ksmith
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-12-31,ejohnson@firedepartment.org,FD5374,Emma,Emma Johnson,ADMIN,Johnson,FP-7464f0e7-ea64-4eeb-b005-a89710e872a4,(206) 374-3347,(206) 548-5947,LIEUTENANT,B,STATION_04,LADDER 004,2025-09-15 10:46:13,ejohnson,ejohnson
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2005-12-17,ealexander@firedepartment.org,FD7566,Elizabeth,Elizabeth Alexander,PREVENTION,Alexander,FP-5fc05759-1f3b-4063-8d71-209e6c1f2177,(206) 761-3215,(360) 917-4800,CAPTAIN,B,STATION_02,ENGINE 002,2025-09-15 10:46:13,ealexander,ealexander
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2011-04-05,rdean@firedepartment.org,FD6265,Richard,Richard Dean,PREVENTION,Dean,FP-a33cb513-c520-42d7-a5a3-2d2ed80f1d3b,(206) 307-2800,(206) 331-5481,BATTALION_CHIEF,B,STATION_14,MEDIC 014,2025-09-15 10:46:13,rdean,rdean
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2008-10-18,crodriguez@firedepartment.org,FD1744,Corey,Corey Rodriguez,ADMIN,Rodriguez,FP-4387394a-0f09-476c-9e66-95a8942f3f55,(206) 785-3664,(206) 714-7376,BATTALION_CHIEF,C,STATION_36,AID 036,2025-09-15 10:46:13,crodriguez,crodriguez
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2006-03-24,bbell@firedepartment.org,FD7496,Brett,Brett Bell,PREVENTION,Bell,FP-3f408247-1da2-48a4-b070-e08f675894d4,(360) 251-9359,(206) 614-9655,LIEUTENANT,A,STATION_09,MEDIC 009,2025-09-15 10:46:13,bbell,bbell
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2016-12-13,mvargas@firedepartment.org,FD4487,Michael,Michael Vargas,OPERATIONS,Vargas,FP-d0e29575-bd78-4bb2-9703-8a9dc523a214,(206) 668-3783,(206) 260-2345,BATTALION_CHIEF,A,STATION_02,AID 002,2025-09-15 10:46:13,mvargas,mvargas
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-03-10,sberg@firedepartment.org,FD3811,Scott,Scott Berg,PREVENTION,Berg,FP-2b3297e9-50d8-4f77-874c-1d4990477dae,(206) 415-3288,(425) 243-7515,CAPTAIN,A,STATION_20,ENGINE 020,2025-09-15 10:46:13,sberg,sberg
True,"[""EMT"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2013-03-19,lmedina@firedepartment.org,FD5321,Leslie,Leslie Medina,TRAINING,Medina,FP-481710fe-73cb-4289-afaa-00fcef389c6b,(206) 420-2117,(206) 377-1395,PARAMEDIC,A,STATION_07,AID 007,2025-09-15 10:46:13,lmedina,lmedina
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2003-04-11,jnelson@firedepartment.org,FD6031,Janet,Janet Nelson,OPERATIONS,Nelson,FP-70ebc9be-2f76-4e72-a7e7-a098898ee9e0,(206) 727-2850,(425) 526-6776,BATTALION_CHIEF,A,STATION_11,AID 011,2025-09-15 10:46:13,jnelson,jnelson
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2002-08-10,kbrown@firedepartment.org,FD8908,Kimberly,Kimberly Brown,PREVENTION,Brown,FP-a73e3d18-3dfa-416b-bbdb-30df5a03927a,(425) 719-7635,(360) 610-3340,FIREFIGHTER,A,STATION_16,MEDIC 016,2025-09-15 10:46:13,kbrown,kbrown
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2015-01-18,drussell@firedepartment.org,FD4359,Donna,Donna Russell,OPERATIONS,Russell,FP-0ee308f6-d52e-44a8-926c-397a6909e49c,(206) 995-2553,(360) 309-5750,PARAMEDIC,A,STATION_15,MEDIC 015,2025-09-15 10:46:13,drussell,drussell
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2006-03-04,ddavidson@firedepartment.org,FD3891,David,David Davidson,ADMIN,Davidson,FP-21d29885-de59-4973-938c-2638ae191110,(425) 993-9260,(206) 210-6887,CAPTAIN,B,STATION_30,MEDIC 030,2025-09-15 10:46:13,ddavidson,ddavidson
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-09-22,ctucker@firedepartment.org,FD3330,Christine,Christine Tucker,PREVENTION,Tucker,FP-d4cc6189-5286-417e-9bf1-27efb4fdc390,(206) 745-3527,(425) 787-7450,CAPTAIN,A,STATION_08,MEDIC 008,2025-09-15 10:46:13,ctucker,ctucker
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-09-11,edodson@firedepartment.org,FD6021,Elizabeth,Elizabeth Dodson,TRAINING,Dodson,FP-112d473e-f302-4d12-96c1-58704435e85d,(564) 964-3716,(425) 660-8491,BATTALION_CHIEF,A,STATION_09,ENGINE 009,2025-09-15 10:46:13,edodson,edodson
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2022-06-08,ebrooks@firedepartment.org,FD2076,Erika,Erika Brooks,ADMIN,Brooks,FP-bf3591be-6074-4dc5-9a6f-23841fb8cd55,(564) 749-6772,(206) 753-6552,FIREFIGHTER,A,STATION_19,AID 019,2025-09-15 10:46:13,ebrooks,ebrooks
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2018-09-28,khaynes@firedepartment.org,FD5475,Kimberly,Kimberly Haynes,TRAINING,Haynes,FP-0c209733-eb6e-4f31-9013-b8f7dce281ad,(425) 490-6240,(206) 642-9816,BATTALION_CHIEF,C,STATION_26,MEDIC 026,2025-09-15 10:46:13,khaynes,khaynes
True,"[""EMT"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-09-19,bbarrera@firedepartment.org,FD5947,Barbara,Barbara Barrera,OPERATIONS,Barrera,FP-3cafbf69-dbc2-4623-a350-1d5ee9b6e905,(564) 694-3114,(206) 495-5210,CAPTAIN,A,STATION_02,MEDIC 002,2025-09-15 10:46:13,bbarrera,bbarrera
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2009-07-22,kwong@firedepartment.org,FD3756,Kimberly,Kimberly Wong,TRAINING,Wong,FP-15a02dcc-00d2-494b-80f8-b1cc1cb260d6,(425) 504-4317,(206) 556-3761,BATTALION_CHIEF,C,STATION_33,MEDIC 033,2025-09-15 10:46:13,kwong,kwong
