employee_ids,employee_names,end_datetime,length_minutes,location,qualifiers,scheduled_by,shift_id,start_datetime,station,unit_code,unit_name,work_type
"[""FD4745"", ""FD6875""]","[""William White"", ""Stephanie Vargas""]",2025-09-07 12:19:38,1440,"941 S Walker St, Seattle, WA 98104","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Ashley Trujillo"", ""Erika Wright""]",8706bebb-8451-45de-830c-52c3b69660a0,2025-09-06 12:19:38,STATION_31,B023,BATTALION 023,OVERTIME
"[""FD7815"", ""FD9553""]","[""Marie Hawkins"", ""Tonya Mendez""]",2025-09-10 00:13:50,1440,"1446 2nd Ave N, Seattle, WA 98109","[""COMPANY_OFFICER""]","[""Madison Huffman"", ""Louis Lucas""]",0f1a0dc5-b953-418b-8418-eea06f01d3f7,2025-09-09 00:13:50,STATION_13,A032,AID 032,OVERTIME
"[""FD1847"", ""FD5194"", ""FD3239""]","[""Ryan Wilkerson"", ""Elizabeth Johnson"", ""Darren Suarez""]",2025-09-11 13:30:23,600,"705 S Eddy St, Seattle, WA 98108","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Debbie Bishop"", ""Wanda French""]",e3712e22-9667-4b6a-a4fa-f768d342cea7,2025-09-11 03:30:23,STATION_4,B035,BATTALION 035,OVERTIME
"[""FD7142"", ""FD1058"", ""FD5396"", ""FD7545"", ""FD8304"", ""FD3053""]","[""Michael Ponce"", ""Craig Henry"", ""Julie Johnson"", ""Brandon Cox"", ""Natasha Harris"", ""Stacey Gonzalez""]",2025-09-18 13:29:46,720,"543 Columbia St, Seattle, WA 98101","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Melissa Dixon"", ""Stephen Ray""]",055149c5-2541-4c01-9d65-fa08470d8501,2025-09-18 01:29:46,STATION_3,E005,ENGINE 005,REGULAR
"[""FD1798"", ""FD4987"", ""FD6833"", ""FD2942"", ""FD7887"", ""FD5210""]","[""Jacqueline Callahan"", ""Daniel Morales"", ""Nicholas Stevens"", ""Thomas Love"", ""Suzanne Lopez"", ""Phillip Bridges""]",2025-09-01 19:30:01,720,"205 E Prospect St, Seattle, WA 98102","[""FIREFIGHTER""]","[""Benjamin Miller"", ""Ann Johnson""]",c477db1a-7522-4093-ad20-098c8fa41d92,2025-09-01 07:30:01,STATION_22,E035,ENGINE 035,OVERTIME
"[""FD3854"", ""FD8324"", ""FD4580"", ""FD6805""]","[""Patrick Thompson"", ""Phyllis Huynh"", ""Corey Rios"", ""Cynthia Roth""]",2025-09-13 04:45:34,720,"1334 Fremont Ave N, Seattle, WA 98103","[""FIREFIGHTER""]","[""Tamara Black"", ""Melissa Robinson""]",e78b6d04-4261-4648-b828-f27eec0a7f27,2025-09-12 16:45:34,STATION_34,A010,AID 010,REGULAR
"[""FD5849"", ""FD2749"", ""FD4802"", ""FD9087"", ""FD6413""]","[""Connor Larson"", ""Robert White"", ""John Peterson"", ""Misty Romero"", ""Amy Smith""]",2025-09-02 11:43:51,1440,"1772 SW Manning St, Seattle, WA 98106","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Olivia Oneill"", ""Alisha Taylor""]",efc9d760-3838-49a8-b785-5d003b0c144b,2025-09-01 11:43:51,STATION_33,E007,ENGINE 007,OVERTIME
"[""FD5710"", ""FD1209"", ""FD1576""]","[""Catherine Sawyer"", ""Erik Taylor"", ""Melanie King""]",2025-09-11 03:14:40,480,"374 NE 35th St, Seattle, WA 98105","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Johnny Johnson"", ""Richard Perez""]",524a9a50-640b-4de0-a625-cfa6b4f7d91f,2025-09-10 19:14:40,STATION_36,B005,BATTALION 005,REGULAR
"[""FD3577"", ""FD2533"", ""FD7928""]","[""Nicole White"", ""Jennifer Smith"", ""Holly Wood""]",2025-09-09 01:08:16,600,"1287 9th Ave N, Seattle, WA 98109","[""FIREFIGHTER""]","[""Robert Rios""]",83414c05-2e12-429c-b0e2-a1e722169709,2025-09-08 15:08:16,STATION_4,L001,LADDER 001,OVERTIME
"[""FD1807"", ""FD1561"", ""FD8815""]","[""Trevor Hernandez"", ""Nicholas Wright"", ""Tom Potts""]",2025-09-18 21:48:25,480,"1444 W Prospect St, Seattle, WA 98109","[""FIREFIGHTER""]","[""Lucas Smith"", ""Tracy Duffy""]",a43c4ed7-7252-4b59-9077-a0d9e33e5e4c,2025-09-18 13:48:25,STATION_30,A019,AID 019,OVERTIME
"[""FD3423"", ""FD6642"", ""FD8624"", ""FD7842""]","[""Amber Santiago"", ""Andrew Carpenter"", ""Joseph Harris"", ""Adrian Torres""]",2025-09-12 14:38:46,720,"513 S Dawson St, Seattle, WA 98108","[""PARAMEDIC""]","[""Jennifer Martinez"", ""Elizabeth Young""]",9f996741-4b4c-4b1f-8a2c-4748bf902f72,2025-09-12 02:38:46,STATION_28,B031,BATTALION 031,OVERTIME
"[""FD6904"", ""FD1924""]","[""Crystal Martin"", ""Michelle Scott""]",2025-09-01 12:02:08,480,"2402 SW Hudson St, Seattle, WA 98106","[""FIREFIGHTER""]","[""Russell Deleon"", ""Jessica Casey""]",dfb60d06-85c6-4ec7-b6e1-1797eb36bc77,2025-09-01 04:02:08,STATION_7,A003,AID 003,OVERTIME
"[""FD5534"", ""FD9493"", ""FD9306"", ""FD7030""]","[""Cody Nixon"", ""Crystal Davis"", ""Patricia Rollins"", ""Elizabeth Williams""]",2025-09-25 16:36:35,600,"1913 NE Campus Pkwy, Seattle, WA 98105","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Leslie Beasley""]",d15e422a-5b61-4ab3-945e-a52610280713,2025-09-25 06:36:35,STATION_37,B008,BATTALION 008,OVERTIME
"[""FD6190"", ""FD9294"", ""FD9585"", ""FD7363""]","[""Valerie Williams"", ""Laura Johnson"", ""Edward Arnold"", ""Matthew Rogers""]",2025-09-05 07:22:02,600,"882 S Bailey St, Seattle, WA 98108","[""FIREFIGHTER""]","[""William Rogers""]",a1b695f8-8752-4e40-891a-4666b2d5e485,2025-09-04 21:22:02,STATION_14,M009,MEDIC 009,REGULAR
"[""FD7736"", ""FD6974""]","[""Douglas Wagner"", ""William Harper""]",2025-09-14 11:43:38,720,"1814 NE 55th St, Seattle, WA 98105","[""PARAMEDIC""]","[""Austin Morris"", ""Allison Leblanc""]",4a0ad1b7-b0cb-4d30-962d-e11717c0d217,2025-09-13 23:43:38,STATION_28,B025,BATTALION 025,OVERTIME
"[""FD1007"", ""FD5077"", ""FD5928"", ""FD9250""]","[""Rachel Herrera"", ""Sandra Smith"", ""Joshua Pitts"", ""Howard Greer""]",2025-09-02 13:42:42,480,"1566 W Highland Dr, Seattle, WA 98109","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""John Stevens""]",56889869-e274-4041-8c92-795efff7af72,2025-09-02 05:42:42,STATION_3,L034,LADDER 034,REGULAR
"[""FD6087"", ""FD4595"", ""FD8774""]","[""Catherine Mccarthy"", ""Brandy Bauer"", ""Kayla Estes""]",2025-09-06 11:50:55,720,"1373 NW 65th St, Seattle, WA 98107","[""FIREFIGHTER""]","[""Arthur Gillespie""]",05485bea-dec1-4eb2-9618-aca973145c19,2025-09-05 23:50:55,STATION_22,B014,BATTALION 014,OVERTIME
"[""FD9994"", ""FD7808""]","[""Stacy Ross"", ""Jamie Martin""]",2025-09-06 12:49:36,720,"604 S Oregon St, Seattle, WA 98104","[""FIREFIGHTER""]","[""Steven Chapman""]",723cce3d-7c93-4e44-b991-3e83b7a83781,2025-09-06 00:49:36,STATION_36,A021,AID 021,OVERTIME
"[""FD9057"", ""FD5028"", ""FD6100"", ""FD7574""]","[""Jason Horne"", ""Robert Decker"", ""Jessica Ellison"", ""Leslie Hall""]",2025-09-17 05:48:49,1440,"626 2nd Ave N, Seattle, WA 98109","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Ricardo Small"", ""Christine Brown""]",7c001a7d-e891-4c13-8c43-45fa16ed032c,2025-09-16 05:48:49,STATION_25,L013,LADDER 013,REGULAR
"[""FD1973"", ""FD3570"", ""FD7062"", ""FD6170""]","[""Michael Scott"", ""Erika Fields"", ""Gregory Anderson"", ""Donald Tyler""]",2025-09-21 08:50:08,600,"401 32nd Ave NW, Seattle, WA 98107","[""COMPANY_OFFICER""]","[""Seth Martinez""]",024bdc01-4583-4fa8-a829-7b855d2b812c,2025-09-20 22:50:08,STATION_26,B027,BATTALION 027,OVERTIME
"[""FD2842"", ""FD5396"", ""FD8504""]","[""Patricia Benson"", ""Julie Johnson"", ""Heather Acevedo""]",2025-09-11 08:11:23,1440,"990 NW 70th St, Seattle, WA 98107","[""COMPANY_OFFICER""]","[""Carl Esparza"", ""Ashley Madden""]",a8a3620d-a9fc-4c99-a17c-aedbc934eef1,2025-09-10 08:11:23,STATION_15,L035,LADDER 035,REGULAR
"[""FD7366"", ""FD2301"", ""FD7856"", ""FD7765"", ""FD7447"", ""FD3912""]","[""Michael Frederick"", ""Natalie Johnson"", ""Carol Perez"", ""Kayla Smith"", ""Lori Dyer"", ""Carrie Thompson""]",2025-09-16 08:36:21,1440,"1036 S Henderson St, Seattle, WA 98108","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Jesse Johnson""]",7c7ff776-0041-492e-8379-a09657f2f465,2025-09-15 08:36:21,STATION_26,L027,LADDER 027,REGULAR
"[""FD8867"", ""FD7053"", ""FD3122""]","[""Danny Arnold"", ""Elizabeth Casey"", ""Ricardo Torres""]",2025-09-03 09:33:00,720,"350 3rd Ave S, Seattle, WA 98104","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Amy Williams"", ""Erin Nolan""]",dd16f26c-89cd-48df-8a73-2151fcfa330b,2025-09-02 21:33:00,STATION_17,L017,LADDER 017,OVERTIME
"[""FD6607"", ""FD9347"", ""FD5202"", ""FD9909""]","[""Kevin Moses"", ""Keith Mitchell"", ""Peter Curtis"", ""Allison Ford""]",2025-09-24 18:22:24,480,"1274 Broad St, Seattle, WA 98101","[""PARAMEDIC""]","[""Robert Jones"", ""Brandon George""]",b2f7f68f-90c6-43f5-a7e7-531d66d804ee,2025-09-24 10:22:24,STATION_33,B011,BATTALION 011,REGULAR
"[""FD7352"", ""FD1589"", ""FD7572"", ""FD5508""]","[""Jason Franco"", ""Allison Peters"", ""Martha Arnold"", ""Kathryn Ward""]",2025-09-23 03:45:16,480,"451 E Galer St, Seattle, WA 98112","[""COMPANY_OFFICER""]","[""Julia Leonard"", ""Mike Coleman""]",b0e6aee7-df7c-4d37-9908-759997641ada,2025-09-22 19:45:16,STATION_14,B008,BATTALION 008,REGULAR
"[""FD9297"", ""FD5440"", ""FD9677"", ""FD2686""]","[""Micheal Lin"", ""Stephanie Johnson"", ""Peter Cunningham"", ""Kristina Green""]",2025-09-06 06:56:56,480,"699 S Orcas St, Seattle, WA 98104","[""FIREFIGHTER""]","[""Lisa Odonnell"", ""Benjamin Fields""]",5d78a38c-debe-41a0-9333-a9a309f1f0b7,2025-09-05 22:56:56,STATION_19,A009,AID 009,REGULAR
"[""FD8676"", ""FD8696"", ""FD5849"", ""FD9064"", ""FD6223""]","[""Vicki Lopez"", ""Kelly Watson"", ""Connor Larson"", ""Rachel Brewer"", ""Scott English""]",2025-09-05 07:23:43,480,"453 Latona Ave NE, Seattle, WA 98103","[""COMPANY_OFFICER""]","[""Jessica Richards""]",faca7aa7-c8ce-45a5-90b5-efb7971e0f9d,2025-09-04 23:23:43,STATION_14,L007,LADDER 007,REGULAR
"[""FD8981"", ""FD1333""]","[""Patricia Reid"", ""Michele Clark""]",2025-09-02 03:36:32,480,"1122 4th Ave N, Seattle, WA 98109","[""PARAMEDIC""]","[""Ashley Bird"", ""Briana Davis""]",123c2def-7161-4379-92e0-fc2d48cb33c5,2025-09-01 19:36:32,STATION_1,B012,BATTALION 012,OVERTIME
"[""FD5373"", ""FD2362""]","[""Drew Moore"", ""Zachary Garcia""]",2025-09-12 22:29:15,480,"594 NW 65th St, Seattle, WA 98107","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Amy Chambers"", ""Angela Reynolds""]",a3ba8403-ccbc-4ec8-b3d4-a76fa962495c,2025-09-12 14:29:15,STATION_11,M013,MEDIC 013,REGULAR
"[""FD5427"", ""FD3122"", ""FD3438"", ""FD6528""]","[""Kara Henson"", ""Ricardo Torres"", ""Sharon Pena"", ""Leslie Boone""]",2025-09-17 13:42:37,480,"1312 5th Ave N, Seattle, WA 98109","[""FIREFIGHTER""]","[""Linda Holt"", ""Adrian Herrera""]",1e7b58b6-d4e7-4442-b7c2-0c2953a29617,2025-09-17 05:42:37,STATION_13,M019,MEDIC 019,REGULAR
"[""FD4209"", ""FD7351"", ""FD6662""]","[""Andrea Rivera"", ""Katie Hurley"", ""James Castro""]",2025-09-12 16:23:15,480,"542 S Washington St, Seattle, WA 98104","[""COMPANY_OFFICER""]","[""Eric Sandoval""]",dc439c98-2060-4a08-8763-534ce2f66481,2025-09-12 08:23:15,STATION_12,A025,AID 025,REGULAR
"[""FD9687"", ""FD4682"", ""FD1912"", ""FD3414""]","[""Jay Moore"", ""Michele Hall"", ""Patricia Sanchez"", ""Cynthia Aguilar""]",2025-08-29 11:59:54,600,"1359 NE 30th St, Seattle, WA 98105","[""COMPANY_OFFICER""]","[""Lauren Pierce""]",9fe4d401-84fc-4cba-bd5d-ce0d67dde8fb,2025-08-29 01:59:54,STATION_11,M016,MEDIC 016,OVERTIME
"[""FD4432"", ""FD2796"", ""FD9885""]","[""Bryan Stone"", ""Christopher Vance"", ""Joseph Clark""]",2025-09-11 13:55:21,480,"2688 SW Raymond St, Seattle, WA 98106","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Michael Norton"", ""Benjamin Little""]",542e5bc5-cc20-463d-bbf9-92359eb4d327,2025-09-11 05:55:21,STATION_10,L006,LADDER 006,REGULAR
"[""FD8262"", ""FD6597""]","[""Jacqueline Stevens"", ""Philip Sutton""]",2025-09-10 23:26:33,600,"1070 E John St, Seattle, WA 98112","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Laura Mccarty"", ""Kelsey Combs""]",5a20f2cf-69eb-4b77-b939-a29ff678d1d2,2025-09-10 13:26:33,STATION_1,M001,MEDIC 001,OVERTIME
"[""FD5310"", ""FD6957"", ""FD3126"", ""FD1857""]","[""Christopher Smith"", ""Lori Bennett"", ""Angela Bird"", ""Alicia Hodges""]",2025-09-08 15:56:54,720,"206 E Boston St, Seattle, WA 98112","[""COMPANY_OFFICER""]","[""Melissa Glover""]",d2b03e8c-2b2f-4e21-bace-086d2b394e36,2025-09-08 03:56:54,STATION_26,A036,AID 036,REGULAR
"[""FD5072"", ""FD9934""]","[""Lydia Martinez"", ""Nicholas Miller""]",2025-09-02 04:01:49,1440,"139 NE 10th St, Seattle, WA 98105","[""FIREFIGHTER""]","[""Amber Hahn""]",e99d2489-0f27-478a-b22a-ef99da77337e,2025-09-01 04:01:49,STATION_4,A003,AID 003,OVERTIME
"[""FD1013"", ""FD4751""]","[""Christopher Lewis"", ""Mike Jimenez""]",2025-09-14 11:06:07,720,"1113 S Nevada St, Seattle, WA 98104","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Emily Ramos"", ""Sandra Chavez""]",e8c503a9-4497-4168-8f58-23b17cc14dfa,2025-09-13 23:06:07,STATION_19,M009,MEDIC 009,OVERTIME
"[""FD8699"", ""FD2103"", ""FD3134""]","[""Michael Solomon"", ""Jennifer Barrett"", ""Kimberly Adams""]",2025-09-05 15:03:12,480,"1247 E Roy St, Seattle, WA 98112","[""FIREFIGHTER""]","[""Lori Smith""]",707c7898-e5df-4b04-a0b8-f4d4d2ad99ad,2025-09-05 07:03:12,STATION_3,B004,BATTALION 004,REGULAR
"[""FD8474"", ""FD2845"", ""FD7099"", ""FD3521""]","[""Timothy Simmons"", ""Jennifer Jackson"", ""Sean Mann"", ""Danielle Kennedy""]",2025-08-31 02:50:11,1440,"157 NE Campus Pkwy, Seattle, WA 98105","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Kim Nelson"", ""Jessica Washington""]",1e79155f-502f-432f-b963-c0cf1cac7274,2025-08-30 02:50:11,STATION_27,A003,AID 003,OVERTIME
"[""FD6977"", ""FD5711"", ""FD8782""]","[""Kenneth Ross"", ""Claudia Gonzalez"", ""Mary Scott""]",2025-09-04 23:12:45,1440,"518 E Roy St, Seattle, WA 98112","[""COMPANY_OFFICER""]","[""Paula Barnett""]",ddf7ba81-8a76-441c-96c8-fdcd39fd2061,2025-09-03 23:12:45,STATION_34,L035,LADDER 035,OVERTIME
"[""FD9509"", ""FD9961"", ""FD1543"", ""FD3302""]","[""Jocelyn Cook"", ""Renee Martinez"", ""Anthony Marshall"", ""Alexis Diaz""]",2025-09-16 22:32:38,480,"1270 E Mercer St, Seattle, WA 98102","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Aaron Campbell""]",ee90b76a-40a6-4aaf-8a75-8d8c8aeb6629,2025-09-16 14:32:38,STATION_5,L033,LADDER 033,OVERTIME
"[""FD7397"", ""FD6373"", ""FD5796"", ""FD6638"", ""FD3203"", ""FD9696""]","[""Cathy Wilson"", ""Joshua Lopez"", ""Henry Green"", ""Savannah Mason"", ""Ana Fritz"", ""Courtney Wilson""]",2025-09-15 08:17:30,720,"1844 NW 57th St, Seattle, WA 98107","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Jason Cervantes"", ""Kelly Davis""]",1f250725-5abf-457c-9570-fabb695266b9,2025-09-14 20:17:30,STATION_5,L004,LADDER 004,REGULAR
"[""FD6278"", ""FD2223""]","[""Jacqueline Knox"", ""Dylan Reeves""]",2025-09-01 13:02:36,480,"891 S Garden St, Seattle, WA 98108","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Stacy Francis"", ""Janice Hernandez""]",68e95dbb-d586-4d6c-b091-69fa2a88bfa7,2025-09-01 05:02:36,STATION_29,M021,MEDIC 021,REGULAR
"[""FD1811"", ""FD4848"", ""FD6127"", ""FD8144"", ""FD3724""]","[""Mark Morrison"", ""John Jones"", ""Robert Schroeder"", ""Allen Wagner"", ""Amy Richards""]",2025-09-17 05:29:16,720,"139 Wallingford Ave N, Seattle, WA 98103","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Marc Mcmahon""]",97d8be56-3451-480e-91c5-6d24158b8667,2025-09-16 17:29:16,STATION_2,E020,ENGINE 020,OVERTIME
"[""FD3113"", ""FD4307"", ""FD9595"", ""FD3479"", ""FD8892""]","[""Melvin Evans"", ""Darrell Porter"", ""Raymond Hayes"", ""Veronica Gutierrez"", ""Jason Garcia""]",2025-09-16 05:19:12,480,"1532 W Galer St, Seattle, WA 98109","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Todd Bell""]",f6201d2f-0916-4b09-823a-2cfdfba2af54,2025-09-15 21:19:12,STATION_20,L004,LADDER 004,OVERTIME
"[""FD7378"", ""FD7086"", ""FD6858"", ""FD2589"", ""FD1709"", ""FD6228""]","[""Eric Brown"", ""Laura Jefferson"", ""Joshua Phillips"", ""Mariah Fisher"", ""Edward Campbell"", ""Katherine Price""]",2025-09-11 17:19:02,720,"440 E Blaine St, Seattle, WA 98102","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Raymond Robinson"", ""Michael May""]",a88dabb7-7eb5-46cf-8ab1-b9ea16a6c2c0,2025-09-11 05:19:02,STATION_17,L011,LADDER 011,OVERTIME
"[""FD3621"", ""FD6041""]","[""Gary Rivers"", ""Patricia Bell""]",2025-09-13 10:08:38,1440,"361 SW Thistle St, Seattle, WA 98106","[""COMPANY_OFFICER""]","[""Richard Berger""]",cab55de7-527d-4387-92e8-f96f1443f527,2025-09-12 10:08:38,STATION_29,B032,BATTALION 032,OVERTIME
"[""FD5826"", ""FD6966""]","[""Blake Bush"", ""Brittney Brady""]",2025-09-11 22:58:47,1440,"385 Greenwood Ave N, Seattle, WA 98103","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Ashley Lopez"", ""Sheila Salinas""]",54a10feb-f9ab-4cad-a943-108e0a0fe73c,2025-09-10 22:58:47,STATION_25,B022,BATTALION 022,OVERTIME
"[""FD1348"", ""FD5678"", ""FD5816"", ""FD2758"", ""FD8714""]","[""Jennifer Johnson"", ""Suzanne Erickson"", ""Madison Scott"", ""Brenda Hanson"", ""Erica White""]",2025-09-18 18:15:49,1440,"734 S Trenton St, Seattle, WA 98108","[""PARAMEDIC""]","[""Sean Martin""]",d422b30a-630e-4b94-8c72-24addd27d337,2025-09-17 18:15:49,STATION_20,L025,LADDER 025,OVERTIME
"[""FD1740"", ""FD6821"", ""FD8483"", ""FD9823"", ""FD2136""]","[""Jay Payne"", ""Shannon Jordan"", ""Jade Bell"", ""Phillip Moore"", ""Edward Davis""]",2025-09-12 16:09:44,1440,"514 Seneca St, Seattle, WA 98101","[""FIREFIGHTER""]","[""Kathleen Perez""]",85e4bc94-b88c-4c47-b973-bf8f9417b379,2025-09-11 16:09:44,STATION_5,L011,LADDER 011,REGULAR
"[""FD2129"", ""FD6186"", ""FD1382"", ""FD2417""]","[""Patricia Hudson"", ""Carrie Blankenship"", ""John Wright"", ""Randy Romero""]",2025-09-14 19:05:40,720,"1222 Columbia St, Seattle, WA 98101","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Connor Ortiz"", ""Nicole Gonzalez""]",6217e39e-1da4-4528-bb4c-93669ffce6bc,2025-09-14 07:05:40,STATION_2,M011,MEDIC 011,OVERTIME
"[""FD1900"", ""FD5572"", ""FD6204"", ""FD5083"", ""FD9789""]","[""Donna Bell"", ""Jacob West"", ""William Bryant"", ""Jeffrey Burke"", ""Tammy Cruz""]",2025-09-19 13:01:31,480,"1464 S Garden St, Seattle, WA 98108","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Christopher Butler""]",224b0763-58cd-4d1e-9590-093c93ba81c0,2025-09-19 05:01:31,STATION_18,L008,LADDER 008,REGULAR
"[""FD9038"", ""FD8177"", ""FD8939"", ""FD1572"", ""FD7983"", ""FD4350""]","[""Richard Cox"", ""Jean Miller"", ""Amanda King"", ""Loretta Nelson"", ""Andrew Mcclure"", ""Traci Lopez""]",2025-09-20 03:04:03,600,"1211 10th Ave NE, Seattle, WA 98105","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Erin Carrillo""]",9ff42952-1796-4131-a49a-4ca4be8eeb22,2025-09-19 17:04:03,STATION_37,L025,LADDER 025,OVERTIME
"[""FD6914"", ""FD2997"", ""FD5021"", ""FD2138""]","[""Andre Logan"", ""Stacy Sanchez"", ""Krista Wilson"", ""Jaclyn Ryan""]",2025-09-11 21:21:41,600,"367 5th Ave, Seattle, WA 98101","[""PARAMEDIC""]","[""Cynthia Bentley""]",1a2f3dc3-d0bb-4d3d-8a3b-03892e20632d,2025-09-11 11:21:41,STATION_18,M010,MEDIC 010,OVERTIME
"[""FD4856"", ""FD8189"", ""FD9193"", ""FD9922"", ""FD4058""]","[""Joseph Cruz"", ""Alexander Davis"", ""Frances Gates"", ""Mary Green"", ""Carmen Bell""]",2025-09-16 14:02:32,720,"361 S Portland St, Seattle, WA 98108","[""FIREFIGHTER""]","[""Kristin Carlson"", ""Scott Green""]",1b99f9e2-d970-418a-9297-43e99d3f30f3,2025-09-16 02:02:32,STATION_5,L017,LADDER 017,OVERTIME
"[""FD2548"", ""FD3083"", ""FD5064""]","[""Charles Chavez"", ""Charles Gomez"", ""Kristopher Sanders""]",2025-09-15 00:49:39,600,"540 NW 59th St, Seattle, WA 98107","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Sonya Gonzalez""]",942613e7-3737-4846-8d7b-bfc7c5a46aa8,2025-09-14 14:49:39,STATION_4,M029,MEDIC 029,OVERTIME
"[""FD8671"", ""FD4426"", ""FD7490"", ""FD7517"", ""FD2596"", ""FD3423""]","[""Jamie Roberts"", ""Mark Walker"", ""Richard Ellison"", ""Frederick Carpenter"", ""Roger Foster"", ""Amber Santiago""]",2025-09-19 01:05:41,480,"962 10th Ave N, Seattle, WA 98109","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Colin Sanders"", ""Juan Ellis""]",6195f142-1d5e-497b-8884-6e5931ace090,2025-09-18 17:05:41,STATION_14,E006,ENGINE 006,REGULAR
"[""FD7724"", ""FD9568""]","[""James Webster"", ""Melinda Watson""]",2025-08-29 04:37:55,720,"1224 E Boston St, Seattle, WA 98112","[""PARAMEDIC""]","[""Jennifer Luna"", ""Melissa Mitchell""]",ae95e396-2e0c-49cd-82f8-55b5dc1fc67e,2025-08-28 16:37:55,STATION_15,M022,MEDIC 022,REGULAR
"[""FD8829"", ""FD1216"", ""FD6411"", ""FD9387""]","[""Michael Williams"", ""Lori Gardner"", ""Terri Little"", ""Roger Good""]",2025-08-29 00:00:39,480,"1566 Bagley Ave N, Seattle, WA 98103","[""COMPANY_OFFICER""]","[""Tommy Mendoza""]",07b4a50e-fa8f-4f60-b7a5-bf04d4fe50ed,2025-08-28 16:00:39,STATION_12,M029,MEDIC 029,OVERTIME
"[""FD9265"", ""FD6856"", ""FD6473"", ""FD9703""]","[""David Hampton"", ""James Williams"", ""Tammy Perez"", ""Gary Lee""]",2025-09-19 16:06:42,1440,"1794 NW 85th St, Seattle, WA 98107","[""FIREFIGHTER""]","[""Sarah Salazar"", ""Alicia Walker""]",85cb3dc0-98ab-49d9-a01f-30218bc0b44b,2025-09-18 16:06:42,STATION_8,B017,BATTALION 017,REGULAR
"[""FD8337"", ""FD5823"", ""FD5534"", ""FD3529""]","[""Regina Singh"", ""Tiffany Baker"", ""Cody Nixon"", ""Christina Garner""]",2025-09-04 11:33:59,480,"887 S Lane St, Seattle, WA 98104","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Alexander Anderson"", ""Amanda Murphy""]",eff71474-a3ae-4589-be1e-28444db4dd14,2025-09-04 03:33:59,STATION_8,B036,BATTALION 036,OVERTIME
"[""FD5510"", ""FD7110"", ""FD9599"", ""FD4442"", ""FD4226""]","[""Joshua Jordan"", ""Amanda Carson"", ""Sandra Thompson"", ""William Olson"", ""Monica Allen""]",2025-09-13 22:00:23,720,"482 Yesler Way, Seattle, WA 98101","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Joseph Johnson"", ""Felicia Crawford""]",1061967d-7b50-4024-969d-353f464d626a,2025-09-13 10:00:23,STATION_30,L011,LADDER 011,OVERTIME
"[""FD4674"", ""FD4442"", ""FD1988""]","[""Mark Cisneros"", ""William Olson"", ""Luke Leonard""]",2025-09-12 01:01:23,1440,"288 E Highland Dr, Seattle, WA 98112","[""FIREFIGHTER""]","[""Alexander Turner"", ""James Floyd""]",81e6cda5-52c7-40a7-a084-93f1385787a2,2025-09-11 01:01:23,STATION_1,E012,ENGINE 012,OVERTIME
"[""FD9061"", ""FD2724"", ""FD6927""]","[""Patty Ward"", ""Dennis Parsons"", ""Adam Singleton""]",2025-09-16 20:18:29,1440,"722 Cherry St, Seattle, WA 98101","[""PARAMEDIC""]","[""Jennifer Castro""]",c24cbd5f-b979-4401-8e86-6da2221685ae,2025-09-15 20:18:29,STATION_17,L004,LADDER 004,REGULAR
"[""FD1621"", ""FD6858"", ""FD4316"", ""FD5924""]","[""George Taylor"", ""Joshua Phillips"", ""Erin Adams"", ""Brianna Spears""]",2025-08-29 20:51:56,720,"1373 1st Ave S, Seattle, WA 98104","[""FIREFIGHTER""]","[""Jorge Todd""]",159b93a0-b635-4904-b3b0-b32bd84b2f0f,2025-08-29 08:51:56,STATION_8,M011,MEDIC 011,REGULAR
